iso3c,year,wbl_index
IRL,1999,85.6
IRL,2000,91.9
IRL,2001,95.0
IRL,2002,95.0
IRL,2003,95.0
IRL,2004,95.0
IRL,2005,95.0
IRL,2006,95.0
IRL,2007,95.0
IRL,2008,95.0
IRL,2009,95.0
IRL,2010,95.0
IRL,2011,95.0
IRL,2012,95.0
IRL,2013,95.0
IRL,2014,95.0
IRL,2015,95.0
IRL,2016,95.0
IRL,2017,95.0
IRL,2018,97.5
IRL,2019,97.5
IRL,2020,97.5
IRN,1971,29.4
IRN,1972,29.4
IRN,1973,29.4
IRN,1974,29.4
IRN,1975,29.4
IRN,1976,29.4
IRN,1977,29.4
IRN,1978,29.4
IRN,1979,29.4
IRN,1980,29.4
IRN,1981,29.4
IRN,1982,29.4
IRN,1983,29.4
IRN,1984,29.4
IRN,1985,29.4
IRN,1986,29.4
IRN,1987,29.4
IRN,1988,29.4
IRN,1989,29.4
IRN,1990,29.4
IRN,1991,29.4
IRN,1992,26.3
IRN,1993,26.3
IRN,1994,26.3
IRN,1995,26.3
IRN,1996,26.3
IRN,1997,26.3
IRN,1998,26.3
IRN,1999,26.3
IRN,2000,26.3
IRN,2001,26.3
IRN,2002,26.3
IRN,2003,26.3
IRN,2004,26.3
IRN,2005,26.3
IRN,2006,26.3
IRN,2007,26.3
IRN,2008,26.3
IRN,2009,28.8
IRN,2010,28.8
IRN,2011,28.8
IRN,2012,28.8
IRN,2013,28.8
IRN,2014,28.8
IRN,2015,31.3
IRN,2016,31.3
IRN,2017,31.3
IRN,2018,31.3
IRN,2019,31.3
IRN,2020,31.3
IRQ,1971,26.9
IRQ,1972,26.9
IRQ,1973,26.9
IRQ,1974,26.9
IRQ,1975,26.9
IRQ,1976,26.9
IRQ,1977,26.9
IRQ,1978,26.9
IRQ,1979,26.9
IRQ,1980,26.9
IRQ,1981,26.9
IRQ,1982,26.9
IRQ,1983,26.9
IRQ,1984,26.9
IRQ,1985,26.9
IRQ,1986,26.9
IRQ,1987,26.9
IRQ,1988,26.9
IRQ,1989,33.1
IRQ,1990,33.1
IRQ,1991,33.1
IRQ,1992,33.1
IRQ,1993,33.1
IRQ,1994,33.1
IRQ,1995,33.1
IRQ,1996,33.1
IRQ,1997,33.1
IRQ,1998,33.1
IRQ,1999,33.1
IRQ,2000,33.1
IRQ,2001,33.1
IRQ,2002,33.1
IRQ,2003,33.1
IRQ,2004,33.1
IRQ,2005,33.1
IRQ,2006,33.1
IRQ,2007,33.1
IRQ,2008,33.1
IRQ,2009,33.1
IRQ,2010,33.1
IRQ,2011,33.1
IRQ,2012,33.1
IRQ,2013,33.1
IRQ,2014,33.1
IRQ,2015,33.1
IRQ,2016,33.1
IRQ,2017,45.0
IRQ,2018,45.0
IRQ,2019,45.0
IRQ,2020,45.0
ISL,1971,66.3
ISL,1972,66.3
ISL,1973,66.3
ISL,1974,66.3
ISL,1975,66.3
ISL,1976,69.4
ISL,1977,72.5
ISL,1978,72.5
ISL,1979,72.5
ISL,1980,72.5
ISL,1981,75.0
ISL,1982,75.0
ISL,1983,75.0
ISL,1984,75.0
ISL,1985,75.0
ISL,1986,78.1
ISL,1987,78.1
ISL,1988,80.6
ISL,1989,85.6
ISL,1990,85.6
ISL,1991,85.6
ISL,1992,85.6
ISL,1993,85.6
ISL,1994,85.6
ISL,1995,85.6
ISL,1996,85.6
ISL,1997,85.6
ISL,1998,85.6
ISL,1999,88.1
ISL,2000,88.1
ISL,2001,94.4
ISL,2002,94.4
ISL,2003,94.4
ISL,2004,94.4
ISL,2005,94.4
ISL,2006,94.4
ISL,2007,94.4
ISL,2008,94.4
ISL,2009,94.4
ISL,2010,94.4
ISL,2011,94.4
ISL,2012,94.4
ISL,2013,96.9
ISL,2014,96.9
ISL,2015,96.9
ISL,2016,96.9
ISL,2017,100.0
ISL,2018,100.0
ISL,2019,100.0
ISL,2020,100.0
ISR,1971,57.5
ISR,1972,57.5
ISR,1973,57.5
ISR,1974,57.5
ISR,1975,60.0
ISR,1976,60.0
ISR,1977,60.0
ISR,1978,60.0
ISR,1979,60.0
ISR,1980,60.0
ISR,1981,60.0
ISR,1982,60.0
ISR,1983,60.0
ISR,1984,60.0
ISR,1985,60.0
ISR,1986,60.0
ISR,1987,60.0
ISR,1988,60.0
ISR,1989,63.1
ISR,1990,63.1
ISR,1991,63.1
ISR,1992,65.6
ISR,1993,65.6
ISR,1994,65.6
ISR,1995,65.6
ISR,1996,65.6
ISR,1997,68.8
ISR,1998,68.8
ISR,1999,75.0
ISR,2000,75.0
ISR,2001,75.0
ISR,2002,75.0
ISR,2003,75.0
ISR,2004,75.0
ISR,2005,71.9
ISR,2006,71.9
ISR,2007,74.4
ISR,2008,74.4
ISR,2009,74.4
ISR,2010,74.4
ISR,2011,74.4
ISR,2012,74.4
ISR,2013,74.4
ISR,2014,74.4
ISR,2015,77.5
ISR,2016,77.5
ISR,2017,77.5
ISR,2018,77.5
ISR,2019,77.5
ISR,2020,77.5
ITA,1971,48.8
ITA,1972,51.3
ITA,1973,53.8
ITA,1974,53.8
ITA,1975,53.8
ITA,1976,65.0
ITA,1977,65.0
ITA,1978,65.0
ITA,1979,73.8
ITA,1980,73.8
ITA,1981,73.8
ITA,1982,73.8
ITA,1983,73.8
ITA,1984,73.8
ITA,1985,73.8
ITA,1986,73.8
ITA,1987,73.8
ITA,1988,73.8
ITA,1989,73.8
ITA,1990,73.8
ITA,1991,73.8
ITA,1992,73.8
ITA,1993,73.8
ITA,1994,73.8
ITA,1995,73.8
ITA,1996,73.8
ITA,1997,76.9
ITA,1998,76.9
ITA,1999,76.9
ITA,2000,76.9
ITA,2001,76.9
ITA,2002,80.0
ITA,2003,80.0
ITA,2004,80.0
ITA,2005,80.0
ITA,2006,83.1
ITA,2007,89.4
ITA,2008,89.4
ITA,2009,89.4
ITA,2010,89.4
ITA,2011,89.4
ITA,2012,89.4
ITA,2013,89.4
ITA,2014,91.9
ITA,2015,94.4
ITA,2016,94.4
ITA,2017,94.4
ITA,2018,94.4
ITA,2019,97.5
ITA,2020,97.5
JAM,1971,54.4
JAM,1972,54.4
JAM,1973,54.4
JAM,1974,54.4
JAM,1975,54.4
JAM,1976,54.4
JAM,1977,54.4
JAM,1978,54.4
JAM,1979,54.4
JAM,1980,54.4
JAM,1981,56.9
JAM,1982,56.9
JAM,1983,56.9
JAM,1984,56.9
JAM,1985,56.9
JAM,1986,56.9
JAM,1987,56.9
JAM,1988,56.9
JAM,1989,56.9
JAM,1990,56.9
JAM,1991,56.9
JAM,1992,56.9
JAM,1993,56.9
JAM,1994,56.9
JAM,1995,56.9
JAM,1996,56.9
JAM,1997,59.4
JAM,1998,59.4
JAM,1999,59.4
JAM,2000,59.4
JAM,2001,59.4
JAM,2002,59.4
JAM,2003,59.4
JAM,2004,59.4
JAM,2005,59.4
JAM,2006,59.4
JAM,2007,61.9
JAM,2008,61.9
JAM,2009,61.9
JAM,2010,61.9
JAM,2011,61.9
JAM,2012,61.9
JAM,2013,61.9
JAM,2014,61.9
JAM,2015,61.9
JAM,2016,68.1
JAM,2017,68.1
JAM,2018,68.1
JAM,2019,68.1
JAM,2020,68.1
JOR,1971,20.6
JOR,1972,20.6
JOR,1973,20.6
JOR,1974,20.6
JOR,1975,20.6
JOR,1976,20.6
JOR,1977,20.6
JOR,1978,20.6
JOR,1979,20.6
JOR,1980,20.6
JOR,1981,23.8
JOR,1982,23.8
JOR,1983,23.8
JOR,1984,23.8
JOR,1985,23.8
JOR,1986,23.8
JOR,1987,23.8
JOR,1988,23.8
JOR,1989,23.8
JOR,1990,23.8
JOR,1991,23.8
JOR,1992,23.8
JOR,1993,23.8
JOR,1994,23.8
JOR,1995,23.8
JOR,1996,26.3
JOR,1997,26.3
JOR,1998,26.3
JOR,1999,26.3
JOR,2000,26.3
JOR,2001,26.3
JOR,2002,26.3
JOR,2003,26.3
JOR,2004,26.3
JOR,2005,26.3
JOR,2006,26.3
JOR,2007,26.3
JOR,2008,26.3
JOR,2009,28.8
JOR,2010,28.8
JOR,2011,31.9
JOR,2012,31.9
JOR,2013,31.9
JOR,2014,31.9
JOR,2015,31.9
JOR,2016,31.9
JOR,2017,31.9
JOR,2018,31.9
JOR,2019,31.9
JOR,2020,40.6
JPN,1971,65.6
JPN,1972,65.6
JPN,1973,65.6
JPN,1974,68.8
JPN,1975,68.8
JPN,1976,68.8
JPN,1977,68.8
JPN,1978,68.8
JPN,1979,68.8
JPN,1980,68.8
JPN,1981,68.8
JPN,1982,68.8
JPN,1983,68.8
JPN,1984,68.8
JPN,1985,68.8
JPN,1986,71.3
JPN,1987,71.3
JPN,1988,71.3
JPN,1989,71.3
JPN,1990,71.3
JPN,1991,71.3
JPN,1992,74.4
JPN,1993,74.4
JPN,1994,74.4
JPN,1995,74.4
JPN,1996,79.4
JPN,1997,79.4
JPN,1998,79.4
JPN,1999,79.4
JPN,2000,79.4
JPN,2001,79.4
JPN,2002,81.9
JPN,2003,81.9
JPN,2004,81.9
JPN,2005,81.9
JPN,2006,81.9
JPN,2007,81.9
JPN,2008,81.9
JPN,2009,81.9
JPN,2010,81.9
JPN,2011,81.9
JPN,2012,81.9
JPN,2013,81.9
JPN,2014,81.9
JPN,2015,81.9
JPN,2016,81.9
JPN,2017,81.9
JPN,2018,81.9
JPN,2019,81.9
JPN,2020,81.9
KAZ,1971,53.1
KAZ,1972,52.5
KAZ,1973,55.0
KAZ,1974,61.3
KAZ,1975,61.3
KAZ,1976,61.3
KAZ,1977,61.3
KAZ,1978,61.3
KAZ,1979,61.3
KAZ,1980,61.3
KAZ,1981,58.1
KAZ,1982,58.1
KAZ,1983,58.1
KAZ,1984,58.1
KAZ,1985,58.1
KAZ,1986,58.1
KAZ,1987,58.1
KAZ,1988,58.1
KAZ,1989,58.1
KAZ,1990,58.1
KAZ,1991,58.1
KAZ,1992,58.1
KAZ,1993,61.3
KAZ,1994,61.3
KAZ,1995,61.3
KAZ,1996,61.3
KAZ,1997,61.3
KAZ,1998,61.3
KAZ,1999,61.3
KAZ,2000,61.3
KAZ,2001,64.4
KAZ,2002,64.4
KAZ,2003,64.4
KAZ,2004,64.4
KAZ,2005,64.4
KAZ,2006,64.4
KAZ,2007,64.4
KAZ,2008,67.5
KAZ,2009,70.0
KAZ,2010,70.0
KAZ,2011,72.5
KAZ,2012,72.5
KAZ,2013,72.5
KAZ,2014,72.5
KAZ,2015,72.5
KAZ,2016,72.5
KAZ,2017,72.5
KAZ,2018,72.5
KAZ,2019,72.5
KAZ,2020,72.5
KEN,1971,48.8
KEN,1972,51.9
KEN,1973,51.9
KEN,1974,51.9
KEN,1975,51.9
KEN,1976,51.9
KEN,1977,51.9
KEN,1978,51.9
KEN,1979,51.9
KEN,1980,51.9
KEN,1981,51.9
KEN,1982,51.9
KEN,1983,51.9
KEN,1984,51.9
KEN,1985,51.9
KEN,1986,51.9
KEN,1987,51.9
KEN,1988,51.9
KEN,1989,51.9
KEN,1990,51.9
KEN,1991,51.9
KEN,1992,51.9
KEN,1993,51.9
KEN,1994,51.9
KEN,1995,51.9
KEN,1996,51.9
KEN,1997,51.9
KEN,1998,51.9
KEN,1999,51.9
KEN,2000,51.9
KEN,2001,51.9
KEN,2002,51.9
KEN,2003,51.9
KEN,2004,51.9
KEN,2005,51.9
KEN,2006,51.9
KEN,2007,51.9
KEN,2008,58.1
KEN,2009,75.6
KEN,2010,75.6
KEN,2011,75.6
KEN,2012,75.6
KEN,2013,75.6
KEN,2014,75.6
KEN,2015,78.1
KEN,2016,78.1
KEN,2017,80.6
KEN,2018,80.6
KEN,2019,80.6
KEN,2020,80.6
KGZ,1971,53.1
KGZ,1972,52.5
KGZ,1973,55.0
KGZ,1974,55.0
KGZ,1975,55.0
KGZ,1976,55.0
KGZ,1977,55.0
KGZ,1978,55.0
KGZ,1979,55.0
KGZ,1980,55.0
KGZ,1981,55.0
KGZ,1982,55.0
KGZ,1983,55.0
KGZ,1984,55.0
KGZ,1985,55.0
KGZ,1986,55.0
KGZ,1987,55.0
KGZ,1988,55.0
KGZ,1989,55.0
KGZ,1990,55.0
KGZ,1991,55.0
KGZ,1992,55.0
KGZ,1993,55.0
KGZ,1994,55.0
KGZ,1995,55.0
KGZ,1996,55.0
KGZ,1997,55.0
KGZ,1998,55.0
KGZ,1999,61.3
KGZ,2000,61.3
KGZ,2001,61.3
KGZ,2002,61.3
KGZ,2003,61.3
KGZ,2004,70.0
KGZ,2005,70.0
KGZ,2006,76.3
KGZ,2007,76.3
KGZ,2008,76.3
KGZ,2009,76.3
KGZ,2010,76.9
KGZ,2011,76.9
KGZ,2012,76.9
KGZ,2013,76.9
KGZ,2014,76.9
KGZ,2015,76.9
KGZ,2016,76.9
KGZ,2017,76.9
KGZ,2018,76.9
KGZ,2019,76.9
KGZ,2020,76.9
KHM,1971,51.9
KHM,1972,51.9
KHM,1973,51.9
KHM,1974,51.9
KHM,1975,51.9
KHM,1976,51.9
KHM,1977,51.9
KHM,1978,51.9
KHM,1979,51.9
KHM,1980,51.9
KHM,1981,51.9
KHM,1982,51.9
KHM,1983,51.9
KHM,1984,51.9
KHM,1985,51.9
KHM,1986,51.9
KHM,1987,51.9
KHM,1988,51.9
KHM,1989,51.9
KHM,1990,51.9
KHM,1991,54.4
KHM,1992,54.4
KHM,1993,54.4
KHM,1994,54.4
KHM,1995,56.9
KHM,1996,56.9
KHM,1997,56.9
KHM,1998,63.1
KHM,1999,63.1
KHM,2000,63.1
KHM,2001,63.1
KHM,2002,63.1
KHM,2003,63.1
KHM,2004,63.1
KHM,2005,63.1
KHM,2006,63.1
KHM,2007,65.6
KHM,2008,65.6
KHM,2009,68.8
KHM,2010,68.8
KHM,2011,75.0
KHM,2012,75.0
KHM,2013,75.0
KHM,2014,75.0
KHM,2015,75.0
KHM,2016,75.0
KHM,2017,75.0
KHM,2018,75.0
KHM,2019,75.0
KHM,2020,75.0
KIR,1971,48.8
KIR,1972,48.8
KIR,1973,48.8
KIR,1974,48.8
KIR,1975,48.8
KIR,1976,48.8
KIR,1977,48.8
KIR,1978,48.8
KIR,1979,55.0
KIR,1980,55.0
KIR,1981,55.0
KIR,1982,55.0
KIR,1983,55.0
KIR,1984,55.0
KIR,1985,55.0
KIR,1986,55.0
KIR,1987,55.0
KIR,1988,55.0
KIR,1989,55.0
KIR,1990,55.0
KIR,1991,55.0
KIR,1992,55.0
KIR,1993,55.0
KIR,1994,55.0
KIR,1995,55.0
KIR,1996,55.0
KIR,1997,55.0
KIR,1998,55.0
KIR,1999,55.0
KIR,2000,55.0
KIR,2001,55.0
KIR,2002,55.0
KIR,2003,55.0
KIR,2004,55.0
KIR,2005,55.0
KIR,2006,55.0
KIR,2007,55.0
KIR,2008,55.0
KIR,2009,61.3
KIR,2010,61.3
KIR,2011,61.3
KIR,2012,61.3
KIR,2013,61.3
KIR,2014,61.3
KIR,2015,61.3
KIR,2016,63.8
KIR,2017,78.8
KIR,2018,78.8
KIR,2019,78.8
KIR,2020,78.8
KNA,1971,58.1
KNA,1972,58.1
KNA,1973,58.1
KNA,1974,60.6
KNA,1975,60.6
KNA,1976,60.6
KNA,1977,60.6
KNA,1978,60.6
KNA,1979,63.8
KNA,1980,66.3
KNA,1981,66.3
KNA,1982,66.3
KNA,1983,66.3
KNA,1984,66.3
KNA,1985,66.3
KNA,1986,66.3
KNA,1987,66.3
KNA,1988,68.8
KNA,1989,68.8
KNA,1990,68.8
KNA,1991,68.8
KNA,1992,68.8
KNA,1993,68.8
KNA,1994,68.8
KNA,1995,68.8
KNA,1996,68.8
KNA,1997,68.8
KNA,1998,68.8
KNA,1999,68.8
KNA,2000,68.8
KNA,2001,71.3
KNA,2002,71.3
KNA,2003,71.3
KNA,2004,71.3
KNA,2005,71.3
KNA,2006,71.3
KNA,2007,71.3
KNA,2008,71.3
KNA,2009,71.3
KNA,2010,71.3
KNA,2011,71.3
KNA,2012,71.3
KNA,2013,71.3
KNA,2014,71.3
KNA,2015,71.3
KNA,2016,71.3
KNA,2017,71.3
KNA,2018,71.3
KNA,2019,71.3
KNA,2020,71.3
KOR,1971,38.1
KOR,1972,38.1
KOR,1973,38.1
KOR,1974,38.1
KOR,1975,44.4
KOR,1976,44.4
KOR,1977,44.4
KOR,1978,44.4
KOR,1979,44.4
KOR,1980,44.4
KOR,1981,44.4
KOR,1982,44.4
KOR,1983,44.4
KOR,1984,44.4
KOR,1985,44.4
KOR,1986,44.4
KOR,1987,44.4
KOR,1988,44.4
KOR,1989,46.9
KOR,1990,46.9
KOR,1991,57.5
KOR,1992,57.5
KOR,1993,57.5
KOR,1994,57.5
KOR,1995,57.5
KOR,1996,60.0
KOR,1997,60.0
KOR,1998,63.1
KOR,1999,65.6
KOR,2000,68.8
KOR,2001,68.8
KOR,2002,68.8
KOR,2003,71.3
KOR,2004,71.3
KOR,2005,71.3
KOR,2006,76.3
KOR,2007,79.4
KOR,2008,79.4
KOR,2009,85.0
KOR,2010,85.0
KOR,2011,85.0
KOR,2012,85.0
KOR,2013,85.0
KOR,2014,85.0
KOR,2015,85.0
KOR,2016,85.0
KOR,2017,85.0
KOR,2018,85.0
KOR,2019,85.0
KOR,2020,85.0
KSV,1971,67.5
KSV,1972,67.5
KSV,1973,67.5
KSV,1974,67.5
KSV,1975,67.5
KSV,1976,67.5
KSV,1977,67.5
KSV,1978,67.5
KSV,1979,67.5
KSV,1980,67.5
KSV,1981,67.5
KSV,1982,67.5
KSV,1983,67.5
KSV,1984,67.5
KSV,1985,67.5
KSV,1986,67.5
KSV,1987,67.5
KSV,1988,67.5
KSV,1989,67.5
KSV,1990,67.5
KSV,1991,67.5
KSV,1992,67.5
KSV,1993,67.5
KSV,1994,67.5
KSV,1995,67.5
KSV,1996,67.5
KSV,1997,67.5
KSV,1998,70.6
KSV,1999,70.6
KSV,2000,70.6
KSV,2001,68.1
KSV,2002,68.1
KSV,2003,78.1
KSV,2004,80.6
KSV,2005,83.8
KSV,2006,86.9
KSV,2007,86.9
KSV,2008,86.9
KSV,2009,86.9
KSV,2010,86.9
KSV,2011,86.9
KSV,2012,91.9
KSV,2013,91.9
KSV,2014,91.9
KSV,2015,91.9
KSV,2016,91.9
KSV,2017,91.9
KSV,2018,91.9
KSV,2019,91.9
KSV,2020,91.9
KWT,1971,23.1
KWT,1972,23.1
KWT,1973,23.1
KWT,1974,23.1
KWT,1975,23.1
KWT,1976,23.1
KWT,1977,23.1
KWT,1978,29.4
KWT,1979,29.4
KWT,1980,29.4
KWT,1981,29.4
KWT,1982,29.4
KWT,1983,29.4
KWT,1984,29.4
KWT,1985,29.4
KWT,1986,29.4
KWT,1987,29.4
KWT,1988,29.4
KWT,1989,29.4
KWT,1990,29.4
KWT,1991,29.4
KWT,1992,29.4
KWT,1993,29.4
KWT,1994,29.4
KWT,1995,29.4
KWT,1996,29.4
KWT,1997,29.4
KWT,1998,29.4
KWT,1999,29.4
KWT,2000,29.4
KWT,2001,29.4
KWT,2002,29.4
KWT,2003,29.4
KWT,2004,29.4
KWT,2005,29.4
KWT,2006,29.4
KWT,2007,29.4
KWT,2008,29.4
KWT,2009,29.4
KWT,2010,29.4
KWT,2011,32.5
KWT,2012,32.5
KWT,2013,32.5
KWT,2014,32.5
KWT,2015,32.5
KWT,2016,32.5
KWT,2017,32.5
KWT,2018,32.5
KWT,2019,32.5
KWT,2020,32.5
LAO,1971,34.4
LAO,1972,36.9
LAO,1973,36.9
LAO,1974,36.9
LAO,1975,36.9
LAO,1976,36.9
LAO,1977,40.0
LAO,1978,40.0
LAO,1979,40.0
LAO,1980,40.0
LAO,1981,40.0
LAO,1982,40.0
LAO,1983,40.0
LAO,1984,40.0
LAO,1985,40.0
LAO,1986,40.0
LAO,1987,42.5
LAO,1988,42.5
LAO,1989,42.5
LAO,1990,42.5
LAO,1991,42.5
LAO,1992,53.1
LAO,1993,53.1
LAO,1994,53.1
LAO,1995,58.8
LAO,1996,58.8
LAO,1997,58.8
LAO,1998,58.8
LAO,1999,58.8
LAO,2000,58.8
LAO,2001,68.1
LAO,2002,68.1
LAO,2003,68.1
LAO,2004,68.1
LAO,2005,68.1
LAO,2006,70.6
LAO,2007,73.8
LAO,2008,83.1
LAO,2009,83.1
LAO,2010,83.1
LAO,2011,83.1
LAO,2012,83.1
LAO,2013,83.1
LAO,2014,83.1
LAO,2015,88.1
LAO,2016,88.1
LAO,2017,88.1
LAO,2018,88.1
LAO,2019,88.1
LAO,2020,88.1
LBN,1971,44.4
LBN,1972,44.4
LBN,1973,44.4
LBN,1974,44.4
LBN,1975,44.4
LBN,1976,44.4
LBN,1977,44.4
LBN,1978,44.4
LBN,1979,44.4
LBN,1980,44.4
LBN,1981,44.4
LBN,1982,44.4
LBN,1983,44.4
LBN,1984,44.4
LBN,1985,44.4
LBN,1986,44.4
LBN,1987,44.4
LBN,1988,44.4
LBN,1989,44.4
LBN,1990,44.4
LBN,1991,44.4
LBN,1992,44.4
LBN,1993,44.4
LBN,1994,44.4
LBN,1995,44.4
LBN,1996,44.4
LBN,1997,44.4
LBN,1998,44.4
LBN,1999,44.4
LBN,2000,44.4
LBN,2001,50.0
LBN,2002,50.0
LBN,2003,50.0
LBN,2004,50.0
LBN,2005,50.0
LBN,2006,50.0
LBN,2007,50.0
LBN,2008,50.0
LBN,2009,50.0
LBN,2010,50.0
LBN,2011,50.0
LBN,2012,50.0
LBN,2013,50.0
LBN,2014,50.0
LBN,2015,50.0
LBN,2016,52.5
LBN,2017,52.5
LBN,2018,52.5
LBN,2019,52.5
LBN,2020,52.5
LBR,1971,43.8
LBR,1972,43.8
LBR,1973,43.8
LBR,1974,63.8
LBR,1975,63.8
LBR,1976,63.8
LBR,1977,63.8
LBR,1978,63.8
LBR,1979,63.8
LBR,1980,63.8
LBR,1981,63.8
LBR,1982,63.8
LBR,1983,63.8
LBR,1984,63.8
LBR,1985,66.3
LBR,1986,66.3
LBR,1987,66.3
LBR,1988,66.3
LBR,1989,66.3
LBR,1990,66.3
LBR,1991,66.3
LBR,1992,66.3
LBR,1993,66.3
LBR,1994,66.3
LBR,1995,66.3
LBR,1996,66.3
LBR,1997,66.3
LBR,1998,66.3
LBR,1999,66.3
LBR,2000,66.3
LBR,2001,66.3
LBR,2002,66.3
LBR,2003,66.3
LBR,2004,66.3
LBR,2005,66.3
LBR,2006,66.3
LBR,2007,66.3
LBR,2008,66.3
LBR,2009,66.3
LBR,2010,66.3
LBR,2011,66.3
LBR,2012,66.3
LBR,2013,66.3
LBR,2014,66.3
LBR,2015,66.3
LBR,2016,66.3
LBR,2017,81.3
LBR,2018,81.3
LBR,2019,83.8
LBR,2020,83.8
LBY,1971,36.3
LBY,1972,36.3
LBY,1973,36.3
LBY,1974,36.3
LBY,1975,36.3
LBY,1976,36.3
LBY,1977,36.3
LBY,1978,36.3
LBY,1979,36.3
LBY,1980,36.3
LBY,1981,36.3
LBY,1982,36.3
LBY,1983,36.3
LBY,1984,36.3
LBY,1985,38.8
LBY,1986,38.8
LBY,1987,38.8
LBY,1988,38.8
LBY,1989,38.8
LBY,1990,38.8
LBY,1991,38.8
LBY,1992,38.8
LBY,1993,38.8
LBY,1994,38.8
LBY,1995,38.8
LBY,1996,38.8
LBY,1997,38.8
LBY,1998,38.8
LBY,1999,38.8
LBY,2000,38.8
LBY,2001,38.8
LBY,2002,38.8
LBY,2003,38.8
LBY,2004,38.8
LBY,2005,38.8
LBY,2006,38.8
LBY,2007,38.8
LBY,2008,38.8
LBY,2009,38.8
LBY,2010,38.8
LBY,2011,50.0
LBY,2012,50.0
LBY,2013,50.0
LBY,2014,50.0
LBY,2015,50.0
LBY,2016,50.0
LBY,2017,50.0
LBY,2018,50.0
LBY,2019,50.0
LBY,2020,50.0
LCA,1971,46.3
LCA,1972,52.5
LCA,1973,52.5
LCA,1974,52.5
LCA,1975,52.5
LCA,1976,52.5
LCA,1977,52.5
LCA,1978,52.5
LCA,1979,52.5
LCA,1980,52.5
LCA,1981,55.0
LCA,1982,55.0
LCA,1983,55.0
LCA,1984,55.0
LCA,1985,55.0
LCA,1986,55.0
LCA,1987,55.0
LCA,1988,55.0
LCA,1989,55.0
LCA,1990,57.5
LCA,1991,63.1
LCA,1992,63.1
LCA,1993,63.1
LCA,1994,63.1
LCA,1995,63.1
LCA,1996,65.6
LCA,1997,65.6
LCA,1998,65.6
LCA,1999,65.6
LCA,2000,65.6
LCA,2001,80.6
LCA,2002,80.6
LCA,2003,80.6
LCA,2004,80.6
LCA,2005,80.6
LCA,2006,80.6
LCA,2007,80.6
LCA,2008,83.8
LCA,2009,83.8
LCA,2010,83.8
LCA,2011,83.8
LCA,2012,83.8
LCA,2013,83.8
LCA,2014,83.8
LCA,2015,83.8
LCA,2016,83.8
LCA,2017,83.8
LCA,2018,83.8
LCA,2019,83.8
LCA,2020,83.8
LKA,1971,56.9
LKA,1972,56.9
LKA,1973,56.9
LKA,1974,56.9
LKA,1975,56.9
LKA,1976,56.9
LKA,1977,56.9
LKA,1978,56.9
LKA,1979,56.9
LKA,1980,56.9
LKA,1981,56.9
LKA,1982,56.9
LKA,1983,56.9
LKA,1984,56.9
LKA,1985,56.9
LKA,1986,56.9
LKA,1987,56.9
LKA,1988,56.9
LKA,1989,56.9
LKA,1990,56.9
LKA,1991,56.9
LKA,1992,56.9
LKA,1993,56.9
LKA,1994,56.9
LKA,1995,56.9
LKA,1996,56.9
LKA,1997,63.1
LKA,1998,63.1
LKA,1999,63.1
LKA,2000,63.1
LKA,2001,63.1
LKA,2002,63.1
LKA,2003,63.1
LKA,2004,63.1
LKA,2005,63.1
LKA,2006,63.1
LKA,2007,65.6
LKA,2008,65.6
LKA,2009,65.6
LKA,2010,65.6
LKA,2011,65.6
LKA,2012,65.6
LKA,2013,65.6
LKA,2014,65.6
LKA,2015,65.6
LKA,2016,65.6
LKA,2017,65.6
LKA,2018,65.6
LKA,2019,65.6
LKA,2020,68.1
LSO,1971,28.8
LSO,1972,28.8
LSO,1973,28.8
LSO,1974,28.8
LSO,1975,28.8
LSO,1976,28.8
LSO,1977,28.8
LSO,1978,28.8
LSO,1979,28.8
LSO,1980,28.8
LSO,1981,28.8
LSO,1982,28.8
LSO,1983,28.8
LSO,1984,28.8
LSO,1985,28.8
LSO,1986,28.8
LSO,1987,28.8
LSO,1988,28.8
LSO,1989,28.8
LSO,1990,28.8
LSO,1991,28.8
LSO,1992,28.8
LSO,1993,31.3
LSO,1994,43.1
LSO,1995,43.1
LSO,1996,43.1
LSO,1997,43.1
LSO,1998,43.1
LSO,1999,43.1
LSO,2000,43.1
LSO,2001,43.1
LSO,2002,43.1
LSO,2003,43.1
LSO,2004,43.1
LSO,2005,43.1
LSO,2006,52.5
LSO,2007,70.6
LSO,2008,75.6
LSO,2009,75.6
LSO,2010,75.6
LSO,2011,75.6
LSO,2012,75.6
LSO,2013,75.6
LSO,2014,75.6
LSO,2015,75.6
LSO,2016,75.6
LSO,2017,75.6
LSO,2018,75.6
LSO,2019,75.6
LSO,2020,75.6
LTU,1971,58.1
LTU,1972,55.0
LTU,1973,60.6
LTU,1974,63.8
LTU,1975,63.8
LTU,1976,63.8
LTU,1977,63.8
LTU,1978,63.8
LTU,1979,63.8
LTU,1980,63.8
LTU,1981,63.8
LTU,1982,63.8
LTU,1983,63.8
LTU,1984,63.8
LTU,1985,63.8
LTU,1986,63.8
LTU,1987,63.8
LTU,1988,63.8
LTU,1989,63.8
LTU,1990,63.8
LTU,1991,63.8
LTU,1992,63.8
LTU,1993,63.8
LTU,1994,63.8
LTU,1995,63.8
LTU,1996,70.0
LTU,1997,70.0
LTU,1998,70.0
LTU,1999,70.0
LTU,2000,76.3
LTU,2001,76.3
LTU,2002,79.4
LTU,2003,79.4
LTU,2004,91.9
LTU,2005,88.8
